data_date,station_id,station_name,stat_hour,order_count,total_kwh,total_fees,data_version
2015-05-23,569886,二七区淮河路·交直流充电站2号,12,1,1.69000000,0E-8,2.2.0
2015-05-23,664306,二七区淮河路·交直流充电站4号,12,1,2.84000000,0E-8,2.2.0
2015-05-23,711566,郑东新区金水东路·交直流充电站5号,15,1,2.50000000,0E-8,2.2.0
2015-05-23,728918,郑东新区金水东路·交直流充电站6号,16,1,6.03000000,0.56000000,2.2.0
2015-05-23,782629,金水区经三路·交直流充电站3号,11,1,6.19000000,0.49000000,2.2.0
2015-05-23,878706,高新区科学大道·交直流充电站10号,12,1,4.86000000,0.84000000,2.2.0
2015-05-23,920264,高新区科学大道·交直流充电站11号,12,1,1.63000000,0E-8,2.2.0
2015-05-23,944515,经开区第八大街·交直流充电站8号,16,1,9.39000000,0E-8,2.2.0
2015-05-23,955429,航空港区迎宾大道·交流充电站2号,11,1,4.71000000,0E-8,2.2.0
2015-05-24,131897,二七区嵩山路·交直流充电站1号,13,1,4.93000000,0E-8,2.2.0
2015-05-24,219054,金水区北三环·直流充电站1号,12,1,7.17000000,0E-8,2.2.0
2015-05-24,228137,上街区中心路·交直流充电站1号,10,1,3.70000000,0E-8,2.2.0
2015-05-24,250527,经开区第八大街·交直流充电站1号,19,1,4.09000000,0E-8,2.2.0
2015-05-24,369001,航空港区迎宾大道·交流充电站1号,12,1,2.83000000,0E-8,2.2.0
2015-05-24,369001,航空港区迎宾大道·交流充电站1号,15,1,4.00000000,0E-8,2.2.0
2015-05-24,405157,经开区第八大街·交直流充电站4号,11,1,4.73000000,0.45000000,2.2.0
2015-05-24,474204,经开区航海东路·直流充电站3号,15,1,12.73000000,0E-8,2.2.0
2015-05-24,474204,经开区航海东路·直流充电站3号,17,2,13.11000000,0E-8,2.2.0
2015-05-24,481613,高新区瑞达路·直流充电站3号,13,1,6.53000000,0E-8,2.2.0
2015-05-24,500856,经开区第八大街·交直流充电站5号,17,1,5.85000000,0E-8,2.2.0
2015-05-24,549414,高新区科学大道·交直流充电站4号,12,1,9.59000000,0E-8,2.2.0
2015-05-24,672450,中原区建设路·交直流充电站4号,17,1,7.93000000,7.50000000,2.2.0
2015-05-24,871619,金水区花园路·直流充电站2号,12,1,10.16000000,0E-8,2.2.0
2015-05-24,875343,惠济区天河路·交流充电站1号,13,1,11.90000000,0E-8,2.2.0
2015-05-24,878706,高新区科学大道·交直流充电站10号,11,1,7.16000000,0E-8,2.2.0
2015-05-24,920264,高新区科学大道·交直流充电站11号,12,2,6.62000000,0E-8,2.2.0
2015-05-24,951880,二七区大学路·直流充电站6号,17,2,8.19000000,0E-8,2.2.0
2015-05-24,987396,航空港区长安路·直流充电站3号,10,1,1.67000000,0E-8,2.2.0
2015-05-24,987396,航空港区长安路·直流充电站3号,19,1,6.92000000,0E-8,2.2.0
2015-05-25,191826,经开区航海东路·直流充电站1号,15,1,17.34000000,0E-8,2.2.0
2015-05-25,228137,上街区中心路·交直流充电站1号,9,1,6.09000000,0E-8,2.2.0
2015-05-25,260408,经开区航海东路·直流充电站2号,12,1,23.68000000,0E-8,2.2.0
2015-05-25,280221,经开区第八大街·交直流充电站2号,10,1,2.23000000,0E-8,2.2.0
2015-05-25,280221,经开区第八大街·交直流充电站2号,11,1,9.20000000,6.72000000,2.2.0
2015-05-25,369001,航空港区迎宾大道·交流充电站1号,12,2,8.17000000,0.19000000,2.2.0
2015-05-25,369001,航空港区迎宾大道·交流充电站1号,13,1,7.45000000,0E-8,2.2.0
2015-05-25,369001,航空港区迎宾大道·交流充电站1号,16,1,6.25000000,0E-8,2.2.0
2015-05-25,414088,二七区嵩山路·交直流充电站2号,15,1,6.06000000,0E-8,2.2.0
2015-05-25,474204,经开区航海东路·直流充电站3号,11,1,5.78000000,0E-8,2.2.0
2015-05-25,575971,高新区梧桐街·超充充电站2号,17,1,10.88000000,0E-8,2.2.0
2015-05-25,653450,上街区中心路·交直流充电站3号,11,1,4.06000000,0E-8,2.2.0
2015-05-25,664306,二七区淮河路·交直流充电站4号,15,1,6.81000000,0E-8,2.2.0
2015-05-25,664306,二七区淮河路·交直流充电站4号,17,1,6.21000000,0E-8,2.2.0
2015-05-25,693651,上街区中心路·交直流充电站4号,11,1,5.74000000,0E-8,2.2.0
2015-05-25,803398,二七区大学路·直流充电站4号,12,1,3.98000000,0E-8,2.2.0
2015-05-25,874950,金水区北三环·直流充电站3号,11,1,8.37000000,0E-8,2.2.0
2015-05-25,875343,惠济区天河路·交流充电站1号,11,1,8.94000000,0E-8,2.2.0
2015-05-25,929628,管城区陇海路·超充充电站2号,10,1,6.07000000,3.39000000,2.2.0
2015-05-25,955429,航空港区迎宾大道·交流充电站2号,12,1,4.99000000,0E-8,2.2.0
2015-05-26,207262,郑东新区金水东路·交直流充电站1号,11,1,3.90000000,0E-8,2.2.0
2015-05-26,228137,上街区中心路·交直流充电站1号,11,1,23.04000000,0E-8,2.2.0
2015-05-26,260408,经开区航海东路·直流充电站2号,10,1,4.26000000,0E-8,2.2.0
2015-05-26,355208,经开区第八大街·交直流充电站3号,17,1,7.91000000,0E-8,2.2.0
2015-05-26,369001,航空港区迎宾大道·交流充电站1号,9,1,6.13000000,0E-8,2.2.0
2015-05-26,369001,航空港区迎宾大道·交流充电站1号,10,1,9.91000000,1.73000000,2.2.0
2015-05-26,369001,航空港区迎宾大道·交流充电站1号,11,1,7.30000000,0E-8,2.2.0
2015-05-26,369001,航空港区迎宾大道·交流充电站1号,18,1,5.46000000,0E-8,2.2.0
2015-05-26,405157,经开区第八大街·交直流充电站4号,16,1,6.88000000,0E-8,2.2.0
2015-05-26,414088,二七区嵩山路·交直流充电站2号,13,1,11.43000000,0E-8,2.2.0
2015-05-26,431796,高新区科学大道·交直流充电站3号,16,1,2.80000000,0.29000000,2.2.0
2015-05-26,474204,经开区航海东路·直流充电站3号,16,1,5.02000000,0E-8,2.2.0
2015-05-26,489543,二七区淮河路·交直流充电站1号,15,1,9.23000000,0E-8,2.2.0
2015-05-26,664306,二七区淮河路·交直流充电站4号,12,1,10.76000000,0E-8,2.2.0
2015-05-26,664306,二七区淮河路·交直流充电站4号,18,1,10.26000000,0E-8,2.2.0
2015-05-26,728918,郑东新区金水东路·交直流充电站6号,11,1,3.08000000,0E-8,2.2.0
2015-05-26,878706,高新区科学大道·交直流充电站10号,18,1,1.17000000,0E-8,2.2.0
2015-05-26,955429,航空港区迎宾大道·交流充电站2号,9,1,0.41000000,0E-8,2.2.0
2015-05-26,955429,航空港区迎宾大道·交流充电站2号,16,1,1.03000000,0.20000000,2.2.0
2015-05-26,995505,二七区淮河路·交直流充电站6号,13,1,4.02000000,0.80000000,2.2.0
2015-05-27,207262,郑东新区金水东路·交直流充电站1号,16,1,8.78000000,0E-8,2.2.0
2015-05-27,250527,经开区第八大街·交直流充电站1号,11,1,3.93000000,0E-8,2.2.0
2015-05-27,366832,航空港区长安路·直流充电站2号,11,1,5.41000000,0E-8,2.2.0
2015-05-27,425476,郑东新区金水东路·交直流充电站4号,10,1,5.72000000,0.49000000,2.2.0
2015-05-27,474204,经开区航海东路·直流充电站3号,13,1,4.59000000,0E-8,2.2.0
2015-05-27,474204,经开区航海东路·直流充电站3号,15,1,23.68000000,0E-8,2.2.0
2015-05-27,612116,高新区科学大道·交直流充电站8号,12,1,9.07000000,0E-8,2.2.0
2015-05-27,638536,二七区淮河路·交直流充电站3号,15,1,4.59000000,0E-8,2.2.0
2015-05-27,664306,二七区淮河路·交直流充电站4号,15,1,7.37000000,0E-8,2.2.0
2015-05-27,664306,二七区淮河路·交直流充电站4号,17,1,3.70000000,0.34000000,2.2.0
2015-05-27,758780,惠济区文化路·直流充电站3号,11,1,1.54000000,0E-8,2.2.0
2015-05-27,874950,金水区北三环·直流充电站3号,11,1,3.03000000,0E-8,2.2.0
2015-05-27,951880,二七区大学路·直流充电站6号,11,1,5.34000000,0E-8,2.2.0
2015-05-28,236840,郑东新区东风东路·交直流充电站2号,10,1,9.40000000,0E-8,2.2.0
2015-05-28,280221,经开区第八大街·交直流充电站2号,13,1,7.50000000,0E-8,2.2.0
2015-05-28,369001,航空港区迎宾大道·交流充电站1号,10,1,0.08000000,0E-8,2.2.0
2015-05-28,369001,航空港区迎宾大道·交流充电站1号,17,1,9.60000000,7.50000000,2.2.0
2015-05-28,474204,经开区航海东路·直流充电站3号,19,1,3.59000000,0E-8,2.2.0
2015-05-28,481613,高新区瑞达路·直流充电站3号,12,1,23.68000000,0E-8,2.2.0
2015-05-28,500856,经开区第八大街·交直流充电站5号,14,1,4.39000000,0E-8,2.2.0
2015-05-28,500856,经开区第八大街·交直流充电站5号,18,1,9.00000000,0E-8,2.2.0
2015-05-28,568071,二七区大学路·直流充电站2号,12,1,9.05000000,0E-8,2.2.0
2015-05-28,569886,二七区淮河路·交直流充电站2号,18,1,3.37000000,0E-8,2.2.0
2015-05-28,569889,高新区科学大道·交直流充电站5号,8,1,6.01000000,0.67000000,2.2.0
2015-05-28,582873,高新区科学大道·交直流充电站6号,16,1,9.70000000,0.30000000,2.2.0
2015-05-28,594591,高新区科学大道·交直流充电站7号,13,1,6.88000000,0E-8,2.2.0
2015-05-28,632920,高新区科学大道·交直流充电站9号,13,1,0.13000000,0E-8,2.2.0
2015-05-28,730023,中原区西三环·交流充电站2号,13,1,7.09000000,0E-8,2.2.0
2015-05-28,738900,经开区第八大街·交直流充电站6号,11,1,5.27000000,0E-8,2.2.0
2015-05-28,874950,金水区北三环·直流充电站3号,12,1,3.80000000,0E-8,2.2.0
2015-05-28,878706,高新区科学大道·交直流充电站10号,18,1,5.43000000,0E-8,2.2.0
2015-05-28,951880,二七区大学路·直流充电站6号,10,1,3.93000000,0E-8,2.2.0
2015-05-28,955429,航空港区迎宾大道·交流充电站2号,12,1,5.20000000,0E-8,2.2.0
2015-05-28,955429,航空港区迎宾大道·交流充电站2号,16,1,9.48000000,0E-8,2.2.0
2015-05-28,955429,航空港区迎宾大道·交流充电站2号,18,1,1.56000000,0E-8,2.2.0
2015-05-28,995505,二七区淮河路·交直流充电站6号,13,1,7.89000000,0E-8,2.2.0
2015-06-01,207262,郑东新区金水东路·交直流充电站1号,19,1,5.05000000,0E-8,2.2.0
2015-06-01,237105,高新区梧桐街·超充充电站1号,10,1,7.54000000,0E-8,2.2.0
2015-06-01,250527,经开区第八大街·交直流充电站1号,16,1,0.53000000,0.05000000,2.2.0
2015-06-01,280221,经开区第八大街·交直流充电站2号,15,1,8.81000000,0E-8,2.2.0
2015-06-01,355208,经开区第八大街·交直流充电站3号,17,1,5.69000000,0E-8,2.2.0
2015-06-01,369001,航空港区迎宾大道·交流充电站1号,11,1,21.96000000,0E-8,2.2.0
2015-06-01,369001,航空港区迎宾大道·交流充电站1号,12,1,9.47000000,0E-8,2.2.0
2015-06-01,369001,航空港区迎宾大道·交流充电站1号,17,1,5.90000000,0E-8,2.2.0
2015-06-01,517464,二七区大学路·直流充电站1号,10,1,4.33000000,0E-8,2.2.0
2015-06-01,594591,高新区科学大道·交直流充电站7号,14,1,8.81000000,0E-8,2.2.0
2015-06-01,638536,二七区淮河路·交直流充电站3号,14,1,23.68000000,0E-8,2.2.0
2015-06-01,730023,中原区西三环·交流充电站2号,10,1,5.14000000,0E-8,2.2.0
2015-06-01,758780,惠济区文化路·直流充电站3号,14,1,5.22000000,0E-8,2.2.0
2015-06-01,891421,二七区大学路·直流充电站5号,20,1,3.69000000,0E-8,2.2.0
2015-06-01,920264,高新区科学大道·交直流充电站11号,11,1,2.57000000,0.07000000,2.2.0
2015-06-01,955429,航空港区迎宾大道·交流充电站2号,17,1,4.34000000,0.28000000,2.2.0
2015-06-02,207262,郑东新区金水东路·交直流充电站1号,16,1,4.84000000,0E-8,2.2.0
2015-06-02,236379,郑东新区金水东路·交直流充电站2号,18,1,4.34000000,0E-8,2.2.0
2015-06-02,250527,经开区第八大街·交直流充电站1号,12,1,0.05000000,0E-8,2.2.0
2015-06-02,250527,经开区第八大街·交直流充电站1号,18,1,8.58000000,0E-8,2.2.0
2015-06-02,280221,经开区第八大街·交直流充电站2号,18,1,8.88000000,0E-8,2.2.0
2015-06-02,280415,惠济区文化路·直流充电站1号,16,1,4.45000000,0E-8,2.2.0
2015-06-02,355208,经开区第八大街·交直流充电站3号,13,1,7.35000000,0E-8,2.2.0
2015-06-02,369001,航空港区迎宾大道·交流充电站1号,16,1,2.65000000,0.22000000,2.2.0
2015-06-02,369001,航空港区迎宾大道·交流充电站1号,17,1,6.53000000,0E-8,2.2.0
2015-06-02,371335,高新区科学大道·交直流充电站2号,19,1,3.05000000,0E-8,2.2.0
2015-06-02,431796,高新区科学大道·交直流充电站3号,18,1,10.19000000,0E-8,2.2.0
2015-06-02,474204,经开区航海东路·直流充电站3号,8,1,1.75000000,0E-8,2.2.0
2015-06-02,474204,经开区航海东路·直流充电站3号,10,1,3.74000000,0E-8,2.2.0
2015-06-02,474204,经开区航海东路·直流充电站3号,12,1,7.94000000,0E-8,2.2.0
2015-06-02,514669,二七区嵩山路·交直流充电站3号,10,1,3.47000000,0E-8,2.2.0
2015-06-02,517464,二七区大学路·直流充电站1号,16,1,23.68000000,0E-8,2.2.0
2015-06-02,569886,二七区淮河路·交直流充电站2号,14,1,3.19000000,0E-8,2.2.0
2015-06-02,572249,二七区大学路·直流充电站3号,12,1,3.22000000,0E-8,2.2.0
2015-06-02,575971,高新区梧桐街·超充充电站2号,17,1,8.78000000,0E-8,2.2.0
2015-06-02,575971,高新区梧桐街·超充充电站2号,18,1,7.89000000,0E-8,2.2.0
2015-06-02,758780,惠济区文化路·直流充电站3号,12,1,10.04000000,0E-8,2.2.0
2015-06-02,803398,二七区大学路·直流充电站4号,16,1,1.67000000,0E-8,2.2.0
2015-06-02,944515,经开区第八大街·交直流充电站8号,17,1,2.46000000,0E-8,2.2.0
2015-06-02,955429,航空港区迎宾大道·交流充电站2号,12,1,1.11000000,0E-8,2.2.0
2015-06-02,955429,航空港区迎宾大道·交流充电站2号,13,1,8.05000000,0E-8,2.2.0
2015-06-02,995505,二七区淮河路·交直流充电站6号,17,1,23.68000000,0E-8,2.2.0
2015-06-03,219054,金水区北三环·直流充电站1号,11,1,7.30000000,0E-8,2.2.0
2015-06-03,219054,金水区北三环·直流充电站1号,15,1,2.48000000,0E-8,2.2.0
2015-06-03,250527,经开区第八大街·交直流充电站1号,12,2,16.47000000,0E-8,2.2.0
2015-06-03,355208,经开区第八大街·交直流充电站3号,11,1,9.91000000,0E-8,2.2.0
2015-06-03,369001,航空港区迎宾大道·交流充电站1号,12,1,1.61000000,0E-8,2.2.0
2015-06-03,414088,二七区嵩山路·交直流充电站2号,9,1,2.50000000,0E-8,2.2.0
2015-06-03,474204,经开区航海东路·直流充电站3号,14,1,5.39000000,0E-8,2.2.0
2015-06-03,514669,二七区嵩山路·交直流充电站3号,10,1,9.07000000,7.11000000,2.2.0
2015-06-03,623134,郑东新区东风东路·交直流充电站3号,15,1,5.36000000,0E-8,2.2.0
2015-06-03,638536,二七区淮河路·交直流充电站3号,14,1,1.80000000,0E-8,2.2.0
2015-06-03,643012,金水区经三路·交直流充电站1号,21,1,0.06000000,0E-8,2.2.0
2015-06-03,664306,二七区淮河路·交直流充电站4号,11,1,23.68000000,0E-8,2.2.0
2015-06-03,672450,中原区建设路·交直流充电站4号,11,1,3.78000000,0E-8,2.2.0
2015-06-03,875343,惠济区天河路·交流充电站1号,18,1,3.51000000,0E-8,2.2.0
2015-06-03,944515,经开区第八大街·交直流充电站8号,11,1,4.18000000,0E-8,2.2.0
2015-06-03,944515,经开区第八大街·交直流充电站8号,12,1,7.88000000,0E-8,2.2.0
2015-06-03,944575,郑东新区金水东路·交直流充电站8号,11,1,23.68000000,4.28000000,2.2.0
2015-06-03,955429,航空港区迎宾大道·交流充电站2号,12,1,23.68000000,0E-8,2.2.0
2015-06-03,955429,航空港区迎宾大道·交流充电站2号,17,1,4.01000000,0E-8,2.2.0
2015-06-04,369001,航空港区迎宾大道·交流充电站1号,16,1,1.96000000,0E-8,2.2.0
2015-06-04,474204,经开区航海东路·直流充电站3号,11,1,4.09000000,0E-8,2.2.0
2015-06-04,474204,经开区航海东路·直流充电站3号,15,1,23.68000000,0E-8,2.2.0
2015-06-04,474204,经开区航海东路·直流充电站3号,17,1,8.77000000,0E-8,2.2.0
2015-06-04,569886,二七区淮河路·交直流充电站2号,16,1,0.76000000,0.46000000,2.2.0
2015-06-04,594591,高新区科学大道·交直流充电站7号,14,1,1.21000000,0E-8,2.2.0
2015-06-04,653450,上街区中心路·交直流充电站3号,17,1,5.34000000,0E-8,2.2.0
2015-06-04,728918,郑东新区金水东路·交直流充电站6号,14,1,23.68000000,0E-8,2.2.0
2015-06-04,801274,经开区第八大街·交直流充电站7号,20,1,5.51000000,0E-8,2.2.0
2015-06-04,878706,高新区科学大道·交直流充电站10号,13,1,5.18000000,0E-8,2.2.0
2015-06-04,943765,高新区科学大道·交直流充电站12号,11,1,23.68000000,0E-8,2.2.0
2015-06-04,951880,二七区大学路·直流充电站6号,11,1,4.15000000,0E-8,2.2.0
2015-06-04,955429,航空港区迎宾大道·交流充电站2号,11,1,8.03000000,0E-8,2.2.0
2015-06-04,955429,航空港区迎宾大道·交流充电站2号,18,1,10.68000000,0E-8,2.2.0
2015-06-05,129465,高新区科学大道·交直流充电站1号,15,1,23.68000000,0E-8,2.2.0
2015-06-05,191826,经开区航海东路·直流充电站1号,17,1,23.68000000,0E-8,2.2.0
2015-06-05,207262,郑东新区金水东路·交直流充电站1号,11,1,4.98000000,0E-8,2.2.0
2015-06-05,228137,上街区中心路·交直流充电站1号,16,1,10.47000000,0E-8,2.2.0
2015-06-05,250527,经开区第八大街·交直流充电站1号,17,1,3.13000000,0E-8,2.2.0
2015-06-05,369001,航空港区迎宾大道·交流充电站1号,12,1,1.64000000,0E-8,2.2.0
2015-06-05,405157,经开区第八大街·交直流充电站4号,16,1,5.08000000,0E-8,2.2.0
2015-06-05,414088,二七区嵩山路·交直流充电站2号,16,1,0.71000000,0E-8,2.2.0
2015-06-05,445920,金水区花园路·直流充电站1号,13,1,2.26000000,0E-8,2.2.0
2015-06-05,445920,金水区花园路·直流充电站1号,19,1,23.68000000,0E-8,2.2.0
2015-06-05,474204,经开区航海东路·直流充电站3号,10,1,4.27000000,0E-8,2.2.0
2015-06-05,474204,经开区航海东路·直流充电站3号,13,1,12.40000000,0E-8,2.2.0
2015-06-05,474204,经开区航海东路·直流充电站3号,18,1,0.98000000,0E-8,2.2.0
2015-06-05,569886,二七区淮河路·交直流充电站2号,9,1,13.05000000,0E-8,2.2.0
2015-06-05,572249,二七区大学路·直流充电站3号,12,1,5.05000000,0E-8,2.2.0
2015-06-05,594591,高新区科学大道·交直流充电站7号,10,1,23.68000000,0E-8,2.2.0
2015-06-05,616125,经开区经北六路·直流充电站1号,18,1,3.93000000,0E-8,2.2.0
2015-06-05,653450,上街区中心路·交直流充电站3号,12,1,2.42000000,0E-8,2.2.0
2015-06-05,738900,经开区第八大街·交直流充电站6号,10,1,5.44000000,0.78000000,2.2.0
2015-06-05,902592,二七区嵩山路·交直流充电站4号,16,1,23.68000000,0E-8,2.2.0
2015-06-05,944515,经开区第八大街·交直流充电站8号,11,1,8.64000000,0E-8,2.2.0
2015-06-06,131897,二七区嵩山路·交直流充电站1号,17,1,8.34000000,0E-8,2.2.0
2015-06-06,200695,中原区建设路·交直流充电站1号,18,1,7.89000000,0E-8,2.2.0
2015-06-06,207262,郑东新区金水东路·交直流充电站1号,12,1,2.89000000,0E-8,2.2.0
2015-06-06,207262,郑东新区金水东路·交直流充电站1号,13,1,9.13000000,0E-8,2.2.0
2015-06-06,219054,金水区北三环·直流充电站1号,10,2,28.97000000,0E-8,2.2.0
2015-06-06,236379,郑东新区金水东路·交直流充电站2号,16,1,10.04000000,0E-8,2.2.0
2015-06-06,250527,经开区第八大街·交直流充电站1号,12,1,2.31000000,0E-8,2.2.0
2015-06-06,280221,经开区第八大街·交直流充电站2号,19,1,23.68000000,0E-8,2.2.0
2015-06-06,369001,航空港区迎宾大道·交流充电站1号,11,1,7.79000000,0.20000000,2.2.0
2015-06-06,369001,航空港区迎宾大道·交流充电站1号,12,1,10.03000000,0E-8,2.2.0
2015-06-06,369001,航空港区迎宾大道·交流充电站1号,13,1,23.68000000,0E-8,2.2.0
2015-06-06,369001,航空港区迎宾大道·交流充电站1号,16,1,6.43000000,0E-8,2.2.0
2015-06-06,405157,经开区第八大街·交直流充电站4号,11,1,7.89000000,0E-8,2.2.0
2015-06-06,414088,二七区嵩山路·交直流充电站2号,17,1,11.77000000,0E-8,2.2.0
2015-06-06,425476,郑东新区金水东路·交直流充电站4号,15,1,23.68000000,0E-8,2.2.0
2015-06-06,474204,经开区航海东路·直流充电站3号,8,1,7.60000000,0E-8,2.2.0
2015-06-06,474204,经开区航海东路·直流充电站3号,12,1,23.68000000,1.25000000,2.2.0
2015-06-06,474204,经开区航海东路·直流充电站3号,16,1,3.04000000,0E-8,2.2.0
2015-06-06,474204,经开区航海东路·直流充电站3号,20,1,23.68000000,0E-8,2.2.0
2015-06-06,514669,二七区嵩山路·交直流充电站3号,18,1,4.33000000,0E-8,2.2.0
2015-06-06,540225,高新区瑞达路·直流充电站5号,15,1,4.59000000,0E-8,2.2.0
2015-06-06,569889,高新区科学大道·交直流充电站5号,13,1,10.12000000,0E-8,2.2.0
2015-06-06,572249,二七区大学路·直流充电站3号,16,1,2.56000000,0.82000000,2.2.0
2015-06-06,582873,高新区科学大道·交直流充电站6号,11,1,4.80000000,0E-8,2.2.0
2015-06-06,728918,郑东新区金水东路·交直流充电站6号,11,1,4.31000000,0E-8,2.2.0
2015-06-06,792421,中原区建设路·交直流充电站5号,11,1,1.83000000,0E-8,2.2.0
2015-06-06,875343,惠济区天河路·交流充电站1号,10,1,6.83000000,0E-8,2.2.0
2015-06-06,878706,高新区科学大道·交直流充电站10号,18,1,3.17000000,0E-8,2.2.0
2015-06-06,884707,高新区瑞达路·直流充电站9号,11,1,6.01000000,0E-8,2.2.0
2015-06-06,902592,二七区嵩山路·交直流充电站4号,13,1,4.90000000,0E-8,2.2.0
2015-06-06,932939,二七区淮河路·交直流充电站5号,11,1,11.78000000,0E-8,2.2.0
2015-06-06,932939,二七区淮河路·交直流充电站5号,15,1,11.64000000,0E-8,2.2.0
2015-06-06,955429,航空港区迎宾大道·交流充电站2号,11,1,4.34000000,0E-8,2.2.0
2015-06-06,955429,航空港区迎宾大道·交流充电站2号,16,1,1.67000000,0E-8,2.2.0
2015-06-06,955429,航空港区迎宾大道·交流充电站2号,17,1,4.70000000,0E-8,2.2.0
2015-06-07,131897,二七区嵩山路·交直流充电站1号,9,1,23.68000000,3.87000000,2.2.0
2015-06-07,280221,经开区第八大街·交直流充电站2号,16,1,23.68000000,0E-8,2.2.0
2015-06-07,355208,经开区第八大街·交直流充电站3号,16,1,0.79000000,0E-8,2.2.0
2015-06-07,369001,航空港区迎宾大道·交流充电站1号,12,1,6.04000000,0E-8,2.2.0
2015-06-07,369001,航空港区迎宾大道·交流充电站1号,13,2,12.91000000,0E-8,2.2.0
2015-06-07,445920,金水区花园路·直流充电站1号,16,1,6.46000000,0E-8,2.2.0
2015-06-07,474204,经开区航海东路·直流充电站3号,17,1,10.04000000,0E-8,2.2.0
2015-06-07,514669,二七区嵩山路·交直流充电站3号,13,1,5.16000000,0E-8,2.2.0
2015-06-07,575971,高新区梧桐街·超充充电站2号,17,1,9.77000000,0.96000000,2.2.0
2015-06-07,638536,二七区淮河路·交直流充电站3号,13,1,5.49000000,0E-8,2.2.0
2015-06-07,728918,郑东新区金水东路·交直流充电站6号,16,1,7.87000000,0.50000000,2.2.0
2015-06-07,730023,中原区西三环·交流充电站2号,20,1,1.98000000,0E-8,2.2.0
2015-06-07,738900,经开区第八大街·交直流充电站6号,14,1,1.09000000,0E-8,2.2.0
2015-06-07,782629,金水区经三路·交直流充电站3号,16,1,10.11000000,0E-8,2.2.0
2015-06-07,801274,经开区第八大街·交直流充电站7号,9,1,5.67000000,0E-8,2.2.0
2015-06-07,801274,经开区第八大街·交直流充电站7号,19,1,0.92000000,0E-8,2.2.0
2015-06-07,874950,金水区北三环·直流充电站3号,11,1,2.92000000,0.46000000,2.2.0
2015-06-07,891421,二七区大学路·直流充电站5号,11,1,4.24000000,0E-8,2.2.0
2015-06-07,944515,经开区第八大街·交直流充电站8号,11,1,7.97000000,0E-8,2.2.0
2015-06-07,944515,经开区第八大街·交直流充电站8号,16,1,3.41000000,4.29000000,2.2.0
2015-06-07,951880,二七区大学路·直流充电站6号,15,1,9.86000000,0E-8,2.2.0
2015-06-07,955429,航空港区迎宾大道·交流充电站2号,14,2,12.69000000,0E-8,2.2.0
2015-06-07,955429,航空港区迎宾大道·交流充电站2号,16,1,5.30000000,0E-8,2.2.0
2015-06-07,955429,航空港区迎宾大道·交流充电站2号,18,1,9.97000000,0E-8,2.2.0
2015-06-07,955429,航空港区迎宾大道·交流充电站2号,21,1,4.58000000,0E-8,2.2.0
2015-06-07,987396,航空港区长安路·直流充电站3号,13,1,3.50000000,0E-8,2.2.0
2015-06-07,995505,二七区淮河路·交直流充电站6号,17,1,6.17000000,0E-8,2.2.0
2015-06-08,129465,高新区科学大道·交直流充电站1号,12,1,3.91000000,0E-8,2.2.0
2015-06-08,219054,金水区北三环·直流充电站1号,9,1,5.90000000,0E-8,2.2.0
2015-06-08,236379,郑东新区金水东路·交直流充电站2号,19,1,10.20000000,0E-8,2.2.0
2015-06-08,260781,中原区建设路·交直流充电站2号,14,1,3.01000000,0E-8,2.2.0
2015-06-08,369001,航空港区迎宾大道·交流充电站1号,11,1,4.71000000,0E-8,2.2.0
2015-06-08,369001,航空港区迎宾大道·交流充电站1号,13,1,2.52000000,0E-8,2.2.0
2015-06-08,369001,航空港区迎宾大道·交流充电站1号,16,1,3.03000000,0E-8,2.2.0
2015-06-08,445920,金水区花园路·直流充电站1号,10,1,9.31000000,0E-8,2.2.0
2015-06-08,568071,二七区大学路·直流充电站2号,17,1,3.34000000,0E-8,2.2.0
2015-06-08,594591,高新区科学大道·交直流充电站7号,11,1,6.36000000,0E-8,2.2.0
2015-06-08,638536,二七区淮河路·交直流充电站3号,19,1,8.16000000,0E-8,2.2.0
2015-06-08,664306,二七区淮河路·交直流充电站4号,13,1,5.56000000,0.36000000,2.2.0
2015-06-08,728918,郑东新区金水东路·交直流充电站6号,10,1,8.91000000,0E-8,2.2.0
2015-06-08,782629,金水区经三路·交直流充电站3号,16,1,6.46000000,0E-8,2.2.0
2015-06-08,878706,高新区科学大道·交直流充电站10号,10,1,2.37000000,0E-8,2.2.0
2015-06-08,932939,二七区淮河路·交直流充电站5号,12,1,3.11000000,0E-8,2.2.0
2015-06-09,207262,郑东新区金水东路·交直流充电站1号,16,1,1.62000000,0E-8,2.2.0
2015-06-09,280415,惠济区文化路·直流充电站1号,10,1,0.09000000,0E-8,2.2.0
2015-06-09,369001,航空港区迎宾大道·交流充电站1号,11,1,4.14000000,0E-8,2.2.0
2015-06-09,369001,航空港区迎宾大道·交流充电站1号,13,1,5.33000000,0E-8,2.2.0
2015-06-09,369001,航空港区迎宾大道·交流充电站1号,19,1,11.69000000,0E-8,2.2.0
2015-06-09,414088,二七区嵩山路·交直流充电站2号,17,1,8.56000000,1.03000000,2.2.0
2015-06-09,425476,郑东新区金水东路·交直流充电站4号,11,1,7.06000000,0E-8,2.2.0
2015-06-09,474204,经开区航海东路·直流充电站3号,17,1,4.61000000,0E-8,2.2.0
2015-06-09,489543,二七区淮河路·交直流充电站1号,19,1,11.15000000,0E-8,2.2.0
2015-06-09,507660,中原区建设路·交直流充电站3号,13,1,3.46000000,0E-8,2.2.0
